Brand,CPU,CPU_BRAND,RAM(GB),RAM_TYPE,GPU,SSD(GB),HDD(GB),USD,,Summary Statistics,
Microsoft,Intel Core i7 (12th Gen),Intel,8,LPDDR5X,Iris Xe,256,0,1619.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR4,Radeon Graphics,1024,0,1619.88,,,
MSI,Intel Core Ultra 5,Intel,16,LPDDR5,Arc,1024,0,1619.88,,,
MSI,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1619.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,1619.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR4,Radeon RX 580,256,1024,1619.88,,,
MSI,Intel Core i7 (12th Gen),Intel,16,DDR4,GeForce RTX 3070,1024,0,1619.88,,,
HP,AMD Quad-Core Ryzen 5,AMD,8,DDR4,Radeon Vega 8,512,0,1620.1,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 4050,1024,0,1626,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR4,GeForce RTX 3060,1024,0,1630.68,,,
MSI,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1631.88,,,
HP,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1631.88,,,
Lenovo,Intel Core i7 (10th Gen),Intel,8,DDR4,GeForce GTX 1650 Ti,256,1024,1631.99,,,
ASUS,Intel Core i5 (9th Gen),Intel,8,DDR4,GeForce GTX 1650,512,0,1659.07,,,
ASUS,Intel Core i7 (13th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,1663.28,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR4,GeForce RTX 3060,1024,0,1666.93,,,
HP,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1667.88,,,
Samsung,Intel Core 7 (Series 1),Intel,16,LPDDR5,Iris Xe,1024,0,1667.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR4,GeForce RTX 3060,1024,0,1672.68,,,
Samsung,Intel Core i7 (13th Gen),Intel,16,NA,Iris Xe,512,0,1679.88,,,
MSI,Intel Core Ultra 7,Intel,32,LPDDR5,Arc,1024,0,1679.88,,,
ASUS,Intel Core i9 (13th Gen),Intel,16,DDR4,GeForce RTX 4060,1024,0,1679.88,,,
ASUS,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1679.88,,,
MSI,Intel Core i7 (7th Gen),Intel,16,DDR4,GeForce GTX 1060,256,1024,1679.88,,,
ASUS,Intel Core i7 (11th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,1679.88,,,
ASUS,Intel Core i7 (7th Gen),Intel,16,DDR4,Geforce GTX 1060,128,1024,1679.88,,,
Dell,Intel Core i7 (9th Gen),Intel,16,DDR4,GeForce RTX 2060,512,0,1679.88,,,
Acer,Intel Core i9 (12th Gen),Intel,16,DDR5,GeForce RTX 3060,1024,0,1679.99,,,
Lenovo,Intel Core i7 (11th Gen),Intel,16,DDR4,Iris Xe,512,0,1681.57,,,
HP,Intel Core i7 (10th Gen),Intel,16,DDR4,UHD,1024,0,1692,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3050 Ti,512,0,1703.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 4050,1024,0,1714.68,,,
Lenovo,AMD Octa-Core Ryzen 7,AMD,16,DDR4,GeForce RTX 3060,1024,0,1715.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 4070,1024,0,1715.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,1715.88,,,
Lenovo,AMD Octa-Core Ryzen 7,AMD,8,DDR4,GeForce GTX 1650Ti,256,1024,1715.99,,,
HP,Intel Core i7 (12th Gen),Intel,16,LPDDR4X,Iris Xe,512,0,1734,,,
ASUS,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3060,1024,0,1738.8,,,
ASUS,Intel Core i7 (12th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,1739.88,,,
ASUS,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,1739.88,,,
Samsung,Intel Core Ultra 7,Intel,16,LPDDR5X,Arc,512,0,1739.88,,,
ASUS,Intel Core Ultra 9,Intel,32,LPDDR5X,Arc,1024,0,1739.88,,,
Lenovo,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1739.88,,,
HP,Intel Core i7 (7th Gen),Intel,16,DDR4,GeForce GTX 1060,128,1024,1739.88,,,
Lenovo,Intel Core i7 (12th Gen),Intel,32,DDR5,GeForce RTX 3070 Ti,1024,0,1739.88,,,
HP,Intel Core i7 (13th Gen),Intel,32,LPDDR4X,Iris Xe,1024,0,1739.99,,,
HP,Intel Core i7 (12th Gen),Intel,16,DDR4,Iris Xe,512,0,1745.88,,,
HP,Intel Core i7 (13th Gen),Intel,16,LPDDR4X,Iris Xe,1024,0,1751.88,,,
MSI,Intel Core i7 (8th Gen),Intel,16,DDR4,GeForce RTX 2060,256,1024,1751.88,,,
Dell,Intel Core i5 (12th Gen),Intel,16,LPDDR4X,Iris Xe Graphics,512,0,1755.48,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,1763.52,,,
HP,Intel Core i7 (13th Gen),Intel,16,DDR4,UHD,1024,0,1766.39,,,
Microsoft,Intel Core i7 (7th Gen),Intel,16,DDR3,Iris Plus 640,512,0,1768.8,,,
HP,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,512,0,1769.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR3,GeForce RTX 3060,1024,0,1775.88,,,
Dell,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1784.28,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,1787.88,,,
Gigabyte,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1787.88,,,
LG,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,512,0,1788,,,
HP,Intel Core i7 (8th Gen),Intel,16,LPDDR3,UHD 620,512,0,1793.88,,,
MSI,Intel Core i7 (8th Gen),Intel,16,DDR4,Geforce GTX 1070,256,1024,1798.8,,,
Acer,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1799.88,,,
Huawei,Intel Core i7 (11th Gen),Intel,16,LPDDR4,GeForce MX250,1024,0,1799.88,,,
Dell,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4050,1024,0,1799.88,,,
MSI,Intel Core Ultra 7,Intel,32,LPDDR5,Arc,1024,0,1799.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,1799.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,LPDDR5,GeForce RTX 4050,1024,0,1799.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,32,LPDDR4X,GeForce GTX 1650,1024,0,1799.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1799.88,,,
MSI,AMD Octa-Core Ryzen 7,AMD,16,DDR4,Radeon RX6700M,1024,0,1799.88,,,
Lenovo,Intel Core i7 (11th Gen),Intel,16,DDR4,Quadro T600,1024,0,1799.88,,,
Dell,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4050,512,0,1799.88,,,
MSI,Intel Core Ultra 7,Intel,16,DDR5,GeForce RTX 4060,1024,0,1799.88,,,
Lenovo,Intel Core Ultra 9,Intel,32,LPDDR5X,GeForce RTX 4050,1024,0,1799.88,,,
Apple,Intel Core i5 (8th Gen),Intel,8,LPDDR3,Iris Plus Graphics 655,512,0,1799.88,,,
MSI,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3070 Ti,1024,0,1799.88,,,
MSI,Intel Core i9 (11th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,1799.99,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,1820.28,,,
Dell,Intel Core i7 (12th Gen),Intel,32,LPDDR5,GeForce RTX 3060,1024,0,1821.49,,,
HP,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,512,0,1823.88,,,
HP,Intel Core i7 (12th Gen),Intel,16,LPDDR4X,Iris Xe,1024,0,1823.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,Radeon RX 6700S,1024,0,1823.88,,,
HP,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,512,0,1823.88,,,
HP,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4050,512,0,1823.88,,,
Microsoft,Intel Core i5 (11th Gen),Intel,16,LPDDR4X,Integrated,512,0,1823.99,,,
Lenovo,Intel Core i7 (12th Gen),Intel,32,DDR5,Quadro T600,1024,0,1823.99,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR4,GeForce RTX 3060,1024,0,1824.01,,,
Dell,Intel Core i9 (12th Gen),Intel,16,DDR5,GeForce RTX 3060,1024,0,1825.16,,,
ASUS,Intel Core Ultra 7,Intel,16,LPDDR5X,Integrated,1024,0,1835.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,LPDDR5,GeForce RTX 3050,1024,0,1843.94,,,
HP,Intel Core i7 (13th Gen),Intel,32,LPDDR4X,Iris Xe,1024,0,1847.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR4,GeForce RTX 3060,1024,0,1848,,,
Lenovo,Intel Core i7 (10th Gen),Intel,16,DDR4,GeForce P620,1024,0,1848,,,
ASUS,Intel Core i7 (13th Gen),Intel,32,LPDDR5,Iris Xe,1024,0,1848.14,,,
Dell,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,512,0,1852.39,,,
Lenovo,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1859.88,,,
MSI,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,1859.88,,,
MSI,Intel Core i7 (10th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,1859.88,,,
Lenovo,Intel Core i5 (10th Gen),Intel,16,DDR4,UHD,512,0,1864.93,,,
HP,Intel Core i7 (12th Gen),Intel,16,DDR5,Arc A370M,512,0,1870.9,,,
Samsung,Intel Core i5 (13th Gen),Intel,16,NA,Iris Xe,512,0,1871.88,,,
Samsung,Intel Core i7 (13th Gen),Intel,16,NA,Iris Xe,1024,0,1871.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,1895.88,,,
HP,Intel Core Ultra 7,Intel,16,LPDDR5X,Arc,1024,0,1895.88,,,
Acer,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4080,1024,0,1895.99,,,
Dell,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1901.88,,,
ASUS,Intel Core Ultra 7,Intel,16,LPDDR5X,Integrated,1024,0,1907.88,,,
HP,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1907.88,,,
Apple,Intel Core i5 (10th Gen),Intel,16,LPDDR4X,Iris Plus,512,0,1913.88,,,
Dell,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3070 Ti,1024,0,1915.9,,,
MSI,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,1919.88,,,
MSI,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1919.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,1919.88,,,
ASUS,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3060,512,0,1919.88,,,
MSI,Intel Core Ultra 7,Intel,32,LPDDR5,GeForce RTX 4050,1024,0,1919.88,,,
HP,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,1919.99,,,
ASUS,Intel Core i7 (8th Gen),Intel,16,DDR4,HD 620,512,0,1930.86,,,
Lenovo,AMD Octa-Core Ryzen 7,AMD,32,DDR5,GeForce RTX 3070,1024,0,1931.88,,,
Lenovo,Intel Core i7 (10th Gen),Intel,16,DDR4,Geforce RTX 2070,1024,0,1937.93,,,
Lenovo,Intel Core i7 (12th Gen),Intel,16,DDR5,Quadro T1200,1024,0,1943.88,,,
Lenovo,Intel Core Ultra 7,Intel,16,LPDDR5X,GeForce RTX 4050,1024,0,1944,,,
Apple,Intel Core i5 (8th Gen),Intel,8,LPDDR3,Iris Plus 655,512,0,1955.88,,,
Microsoft,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,256,0,1955.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,1955.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,1955.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,1955.88,,,
HP,Intel Core i7 (8th Gen),Intel,12,DDR4,GeForce MX150,128,1024,1963.21,,,
Dell,Intel Core i5 (12th Gen),Intel,16,LPDDR5,Iris Xe,512,0,1964.28,,,
Samsung,Intel Core i7 (13th Gen),Intel,16,NA,Iris Xe,512,0,1967.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,Radeon 680M,1024,0,1967.88,,,
Samsung,Intel Core Ultra 7,Intel,16,LPDDR5X,Arc,512,0,1967.88,,,
HP,Intel Core i7 (8th Gen),Intel,16,DDR4,GeForce RTX 2060,0,1024,1972.14,,,
ASUS,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3070,1024,0,1979.76,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR4,GeForce RTX 3060,1024,0,1979.88,,,
ASUS,Intel Core i7 (8th Gen),Intel,16,DDR4,GeForce RTX 2060,256,1024,1979.88,,,
HP,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,1024,0,1991.16,,,
Samsung,Intel Core i7 (13th Gen),Intel,16,NA,Iris Xe,1024,0,1991.88,,,
Lenovo,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,512,0,1991.88,,,
MSI,Intel Core i7 (11th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,1991.88,,,
MSI,Intel Core i7 (13th Gen),Intel,16,DDR5,RTX A1000,1024,0,1991.88,,,
HP,Intel Core i7 (9th Gen),Intel,16,DDR4,GeForce GTX 1660 Ti,512,1024,1991.99,,,
Gigabyte,Intel Core i7 (12th Gen),Intel,16,DDR4,GeForce RTX 3070 Ti,1024,0,1994.39,,,
ASUS,Intel Core i7 (11th Gen),Intel,32,DDR4,GeForce RTX 3050 Ti,1024,0,2009.29,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,Radeon RX 6700S,1024,0,2015.88,,,
Lenovo,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2015.88,,,
Lenovo,Intel Core i7 (11th Gen),Intel,16,DDR4,MX450,512,0,2016,,,
Dell,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3060,512,0,2027.88,,,
Dell,Intel Core Ultra 7,Intel,16,LPDDR5X,Arc,512,0,2033.4,,,
HP,Intel Core i7 (12th Gen),Intel,16,LPDDR4X,Iris Xe,1024,0,2037.02,,,
Lenovo,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,2039.74,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,Radeon,1024,0,2039.76,,,
ASUS,Intel Core i9 (12th Gen),Intel,32,LPDDR5,Iris Xe,1024,0,2039.88,,,
Dell,Intel Core i7 (12th Gen),Intel,16,LPDDR5,GeForce RTX 3050,512,0,2039.88,,,
Dell,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,2039.88,,,
HP,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,1024,0,2039.88,,,
ASUS,Intel Core i9 (13th Gen),Intel,16,DDR4,GeForce RTX 4050,1024,0,2039.88,,,
Lenovo,Intel Core i7 (11th Gen),Intel,32,DDR4,Quadro T1200,1024,0,2039.88,,,
MSI,Intel Core Ultra 7,Intel,32,DDR5,GeForce RTX 4070,1024,0,2039.88,,,
MSI,Intel Core Ultra 7,Intel,32,LPDDR5,GeForce RTX 4060,1024,0,2039.88,,,
Acer,Intel Core i9 (11th Gen),Intel,32,DDR4,GeForce RTX 3070,1024,0,2039.88,,,
HP,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3060,1024,0,2039.99,,,
Acer,Intel Core i9 (11th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,2039.99,,,
HP,Intel Core i9 (12th Gen),Intel,32,DDR5,GeForce RTX 3080 Ti,2048,0,2040,,,
ASUS,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,2051.88,,,
HP,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3070,1024,0,2051.88,,,
ASUS,Intel Core Ultra 7,Intel,32,LPDDR5X,Integrated,1024,0,2051.88,,,
MSI,Intel Core i7 (11th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,2051.88,,,
Apple,Apple M1 Pro,Apple,16,NA,M1,1024,0,2051.88,,,
Lenovo,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,2052,,,
ASUS,Intel Core i7 (12th Gen),Intel,16,LPDDR5,GeForce RTX 3050,512,0,2063.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3050 Ti,1024,0,2063.88,,,
Samsung,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,1024,0,2063.88,,,
Lenovo,Intel Core i7 (13th Gen),Intel,32,DDR5,GeForce RTX 4070,1024,0,2075.88,,,
ASUS,Intel Core Ultra 7,Intel,32,LPDDR5X,Integrated,1024,0,2075.88,,,
Microsoft,Intel Core i7 (12th Gen),Intel,16,LPDDR5X,Iris Xe,512,0,2075.88,,,
MSI,Intel Core i7 (11th Gen),Intel,16,LPDDR4,GeForce RTX 3050,1024,0,2083.4,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,32,LPDDR5,GeForce RTX 3050 Ti,1024,0,2086.56,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,Radeon RX 6700S,1024,0,2086.62,,,
MSI,Intel Core i7 (12th Gen),Intel,16,DDR4,GeForce RTX 3070,1024,0,2087.88,,,
HP,Intel Core i7 (14th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2087.88,,,
Lenovo,Intel Core i9 (14th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,2099.88,,,
HP,Intel Core Ultra 7,Intel,16,LPDDR5X,GeForce RTX 4060,1024,0,2099.99,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 4060,1024,0,2100,,,
ASUS,Intel Core i7 (4th Gen),Intel,12,DDR4,Geforce GTX 860M,0,1024,2101.75,,,
Lenovo,Intel Core i7 (13th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,2108.28,,,
HP,Intel Core Ultra 7,Intel,16,LPDDR5X,GeForce RTX 4060,1024,0,2111.99,,,
LG,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,2124,,,
Apple,Intel Core i5 (10th Gen),Intel,16,LPDDR4X,Iris Plus,1024,0,2135.88,,,
Lenovo,Intel Core Ultra 9,Intel,32,LPDDR5X,GeForce RTX 4050,1024,0,2147.88,,,
Lenovo,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,1024,0,2147.88,,,
HP,Intel Core i7 (13th Gen),Intel,32,DDR4,Arc A370M,1024,0,2149.2,,,
Dell,Intel Core i7 (12th Gen),Intel,16,LPDDR5,GeForce RTX 3060,1024,0,2153.8,,,
ASUS,Intel Core Ultra 5,Intel,16,LPDDR5X,Arc,1024,0,2159.88,,,
ASUS,Intel Core i7 (12th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,2159.88,,,
MSI,Intel Core i7 (8th Gen),Intel,16,DDR4,GeForce GTX 1070,512,1024,2159.88,,,
Lenovo,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,2159.88,,,
Lenovo,Intel Core i7 (11th Gen),Intel,16,DDR4,GeForce RTX 3070,512,0,2159.88,,,
ASUS,Intel Core i7 (10th Gen),Intel,16,DDR4,Geforce RTX 2060,1024,0,2159.88,,,
Acer,Intel Core i9 (14th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2159.99,,,
HP,AMD Octa-Core Ryzen 9,AMD,32,DDR5,Radeon RX 6650M,1024,0,2159.99,,,
MSI,Intel Core i7 (10th Gen),Intel,16,DDR4,GeForce RTX 2070,512,1024,2160,,,
Dell,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,2164.84,,,
ASUS,Intel Core i7 (10th Gen),Intel,16,DDR4,Geforce RTX 2080 Super,1024,0,2171.88,,,
HP,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2171.99,,,
ASUS,Intel Core i9 (12th Gen),Intel,16,LPDDR5,GeForce RTX 3050 Ti,1024,0,2183.88,,,
Samsung,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,1024,0,2183.88,,,
Microsoft,Intel Core i7 (12th Gen),Intel,16,LPDDR5X,Iris Xe,512,0,2195.88,,,
HP,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,2048,0,2219.88,,,
MSI,Intel Core Ultra 9,Intel,32,DDR5,GeForce RTX 4070,1024,0,2219.88,,,
MSI,Intel Core i7 (7th Gen),Intel,16,DDR4,Geforce GTX 1070,256,1024,2231.88,,,
Apple,Intel Core i7 (8th Gen),Intel,16,DDR4,Pro 555X,256,0,2255.88,,,
HP,Intel Core i7 (10th Gen),Intel,16,LPDDR3,UHD,512,0,2267.88,,,
Lenovo,Intel Core i7 (12th Gen),Intel,32,DDR5,Quadro T1200,1024,0,2278.8,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 3080,1024,0,2279.88,,,
MSI,Intel Core i7 (14th Gen),Intel,32,DDR5,GeForce RTX 4070,1024,0,2279.88,,,
MSI,Intel Core Ultra 9,Intel,32,LPDDR5,GeForce RTX 4060,1024,0,2279.88,,,
ASUS,Intel Core Ultra 7,Intel,16,LPDDR5X,GeForce RTX 4070,1024,0,2279.88,,,
MSI,Intel Core Ultra 7,Intel,16,DDR5,GeForce RTX 4060,1024,0,2279.88,,,
MSI,Intel Core Ultra 9,Intel,32,DDR5,GeForce RTX 4070,1024,0,2279.88,,,
MSI,Intel Core i7 (12th Gen),Intel,32,DDR4,GeForce RTX A2000,1024,0,2279.88,,,
Gigabyte,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3070 Ti,1024,0,2279.99,,,
ASUS,Intel Core i9 (12th Gen),Intel,16,LPDDR5,GeForce RTX 3050 Ti,1024,0,2303.88,,,
Dell,Intel Core Ultra 9,Intel,16,DDR5,GeForce RTX 4070,1024,0,2303.88,,,
ASUS,AMD Octa-Core Ryzen 7,AMD,16,DDR5,GeForce RTX 3060,1024,0,2303.88,,,
Microsoft,Intel Core i7 (12th Gen),Intel,16,LPDDR5,Iris Xe,512,0,2315.88,,,
ASUS,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2339.88,,,
MSI,Intel Core i7 (13th Gen),Intel,32,DDR5,GeForce RTX 4070,1024,0,2339.88,,,
ASUS,Intel Core i7 (10th Gen),Intel,32,DDR4,GeForce RTX 2080,1024,0,2340,,,
HP,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,1024,0,2351.88,,,
Lenovo,AMD Octa-Core Ryzen 7,AMD,32,DDR5,GeForce RTX 3070,1024,0,2375.88,,,
Lenovo,Intel Core i9 (14th Gen),Intel,32,DDR5,GeForce RTX 4070,1024,0,2381.88,,,
Apple,Apple M2 Pro,Apple,16,NA,M2 Pro,512,0,2398.8,,,
Apple,Intel Core i7 (8th Gen),Intel,16,DDR4,Pro 555X,256,0,2398.8,,,
ASUS,Intel Core i9 (14th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2399.88,,,
ASUS,Intel Core i7 (10th Gen),Intel,32,DDR4,GeForce RTX 2080,1024,0,2399.88,,,
MSI,Intel Core i9 (13th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2399.88,,,
Acer,Intel Core i9 (14th Gen),Intel,16,DDR5,GeForce RTX 4070,1024,0,2399.88,,,
ASUS,Intel Core Ultra 7,Intel,32,LPDDR5X,Arc,1024,0,2399.88,,,
MSI,Intel Core Ultra 7,Intel,32,DDR5,GeForce RTX 4060,1024,0,2399.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR4,GeForce RTX 3080,1024,0,2399.88,,,
Lenovo,Intel Core i7 (11th Gen),Intel,16,LPDDR4X,Iris Xe,1024,0,2399.99,,,
Lenovo,Intel Core i9 (10th Gen),Intel,16,DDR4,Geforce RTX 2080,1024,0,2399.99,,,
HP,Intel Core i7 (9th Gen),Intel,16,DDR4,GeForce RTX 2080,256,0,2409.32,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,32,DDR5,GeForce RTX 4060,1024,0,2417.36,,,
ASUS,Intel Core i7 (6th Gen),Intel,16,DDR4,GeForce GTX 960M,0,1024,2420.81,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 3070 Ti,1024,0,2423.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 3070 Ti,1024,0,2423.88,,,
MSI,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3070 Ti,1024,0,2459.88,,,
HP,Intel Core i7 (12th Gen),Intel,16,DDR5,GeForce RTX 3070 Ti,1024,0,2470.8,,,
Apple,Intel Core i7 (6th Gen),Intel,16,LPDDR3,Radeon Pro 450,256,0,2470.8,,,
Gigabyte,Intel Core i7 (12th Gen),Intel,16,DDR4,GeForce RTX 3060,1024,0,2475,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 3070 Ti,1024,0,2495.88,,,
ASUS,Intel Core i9 (12th Gen),Intel,32,DDR5,GeForce RTX 3070 Ti,1024,0,2501.88,,,
ASUS,AMD Hexadeca-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 4060,1024,0,2519.88,,,
Lenovo,Intel Core i7 (13th Gen),Intel,16,LPDDR5,Iris Xe,1024,0,2519.88,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 3080,1024,0,2543.88,,,
Dell,Intel Core i7 (13th Gen),Intel,16,DDR5,GeForce RTX 4060,1024,0,2543.88,,,
Dell,Intel Core Ultra 9,Intel,32,DDR5,GeForce RTX 4070,1024,0,2555.88,,,
Dell,Intel Core i7 (11th Gen),Intel,16,LPDDR4,Integrated,1024,0,2562.67,,,
ASUS,AMD Octa-Core Ryzen 9,AMD,16,DDR5,GeForce RTX 3070 Ti,1024,0,2580,,,
